activation_date,latitude,longitude,gym,lift,swimming_pool,negotiable,property_size,property_age,bathroom,cup_board,floor,total_floor,balconies,rent,type_BHK1,type_BHK2,type_BHK3,type_BHK4,type_BHK4PLUS,type_RK1,lease_ANYONE,lease_BACHELOR,lease_COMPANY,lease_FAMILY,fur_FULLY_FURNISHED,fur_NOT_FURNISHED,fur_SEMI_FURNISHED,parking_BOTH,parking_FOUR_WHEELER,parking_NONE,parking_TWO_WHEELER,face_E,face_N,face_NE,face_NW,face_S,face_SE,face_SW,face_W,water_BOREWELL,water_CORPORATION,water_CORP_BORE,building_AP,building_GC,building_IF,building_IH,"""INTERNET""","""AC""","""CLUB""","""INTERCOM""","""POOL""","""CPA""","""FS""","""SERVANT""","""SECURITY""","""SC""","""GP""","""PARK""","""RWH""","""STP""","""HK""","""PB""","""VP"""
22-05-2018 18:44,12.94196246,77.74738057,0,0,0,1,1000,1,2,3,3,4,1,13500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
31-05-2018 16:47,12.96066328,77.51200845,0,1,0,1,1100,1,2,2,3,4,0,18000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-07-2018 17:48,12.93018226,77.52033047,0,1,0,0,1400,0,2,3,3,4,1,18000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-03-2018 18:51,12.91470493,77.51761541,0,0,0,0,1200,8,1,2,1,2,1,12000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-05-2018 17:30,12.91377573,77.62762819,0,0,0,1,600,1,2,4,2,4,0,18000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
08-05-2017 10:14,12.94592687,77.62621778,0,0,0,0,500,0,1,1,2,2,1,10000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
24-09-2017 11:41,12.9668142,77.7136319,1,1,1,1,1178,8,2,3,0,4,1,26500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
13-01-2018 14:58,12.92415446,77.52429719,1,1,1,1,1200,3,2,3,0,8,2,18000,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-08-2017 16:55,12.91753083,77.52434792,0,0,0,1,1200,10,2,3,0,1,0,12000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
13-12-2017 14:37,12.93819903,77.62899772,0,1,0,1,1000,10,2,2,0,5,2,30000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
28-10-2017 10:02,12.94702494,77.71704836,1,1,1,0,1470,3,2,3,3,9,2,25000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-09-2018 14:42,12.99075557,77.6686215,0,1,0,0,950,10,2,3,3,4,2,18000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-07-2018 15:04,12.94541986,77.59823359,0,0,0,1,175,10,1,2,0,2,0,10000,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
28-03-2018 14:22,12.9045043,77.67548216,0,0,0,1,600,0,1,1,2,3,0,12000,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
09-01-2017 19:08,12.99332241,77.62083022,0,0,0,1,1200,1,1,1,1,2,0,16000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-06-2018 21:57,12.9580133,77.7468149,1,1,1,1,1300,0,2,2,3,8,2,27000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-01-2018 17:08,12.90435791,77.64836884,1,1,0,1,1675,9,3,3,3,3,3,38000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
02-11-2018 19:47,12.9472143,77.70346821,0,0,0,0,400,8,1,1,4,4,1,10000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
28-07-2017 12:00,12.91977354,77.57512374,0,0,0,1,1100,9,2,3,1,1,1,22000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
02-08-2018 17:49,12.93367227,77.56943082,0,0,0,0,700,2,2,2,1,2,1,11000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
12-09-2017 09:36,12.97912121,77.68010254,0,0,0,1,1200,12,2,3,1,1,1,16000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-06-2018 20:07,12.9123988,77.7000261,0,0,0,1,1400,0,2,2,1,3,1,18000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
16-09-2017 14:30,12.9994343,77.545462,0,0,0,1,1400,10,2,3,1,1,1,18000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
31-12-2017 14:19,12.90053867,77.63200701,0,0,0,1,600,7,2,2,0,3,0,10000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
23-06-2018 19:39,12.9186206,77.6241007,0,1,0,0,1350,1,2,6,3,3,4,26000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
01-09-2018 18:27,12.9020624,77.6640759,1,1,1,1,1173,0,2,2,0,15,1,30000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-11-2017 16:48,12.90098003,77.59279134,0,0,0,1,600,14,1,2,1,1,1,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-07-2018 20:20,12.98856478,77.70229215,1,0,0,1,1255,9,2,2,3,3,2,20000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-04-2018 16:41,12.96414058,77.74896409,0,0,0,1,1500,30,3,0,0,0,0,15000,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-09-2018 14:46,12.97300956,77.56587913,1,1,1,1,1904,6,3,3,18,18,3,35000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
21-12-2017 18:41,12.9219022,77.61399866,0,0,0,0,300,1,1,1,1,4,0,10300,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
15-12-2017 16:44,12.92071408,77.53651364,0,0,0,1,900,3,1,1,0,2,0,10000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
18-01-2018 10:33,12.92107185,77.68375757,1,1,1,0,3800,0,5,0,11,11,4,20000,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-02-2018 19:06,12.90249815,77.61039226,1,1,0,0,1265,2,2,5,4,5,1,22000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
21-08-2017 22:17,12.95137068,77.58166695,0,0,0,1,900,15,1,4,0,2,0,16000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-07-2018 11:48,12.98161802,77.64164243,0,0,0,1,400,10,1,2,2,2,1,15000,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
09-10-2017 10:14,12.953135,77.7159453,1,1,0,1,1710,4,3,6,2,5,2,27000,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-12-2018 12:31,12.9792037,77.64731675,0,0,0,1,750,8,1,1,2,2,1,16000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-04-2018 18:14,12.90833767,77.6022439,0,1,0,1,1200,8,2,2,3,3,3,21000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
18-01-2018 19:24,12.9802028,77.6825794,0,1,0,1,1200,5,2,3,2,4,2,20000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
21-03-2018 09:31,12.99006239,77.67585943,0,0,0,1,1200,20,1,4,0,1,0,15000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
24-04-2018 16:46,12.91001988,77.68738244,0,0,0,1,1500,7,3,3,0,2,1,23000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
18-11-2017 18:21,12.96382861,77.51510123,0,0,0,1,120,0,1,1,0,2,1,10000,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
01-02-2018 15:21,12.9146436,77.6825384,0,0,0,1,1000,0,2,2,1,2,1,19000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-07-2018 18:42,12.99124992,77.53557359,0,0,0,0,600,12,1,2,2,2,1,10000,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-06-2018 22:11,12.91475855,77.51769884,0,0,0,1,750,3,1,2,0,2,0,11000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-06-2018 09:12,12.97803399,77.51621201,0,0,0,1,900,2,1,2,0,2,2,11000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
01-04-2018 18:01,12.95844064,77.65519228,0,1,0,1,1600,10,2,3,2,4,3,35000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-09-2018 09:14,12.9186206,77.6241007,1,1,0,0,1505,2,2,5,3,3,2,30000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-12-2017 16:19,12.91426351,77.56162181,0,0,0,1,540,3,1,1,0,0,1,12000,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-06-2018 18:12,12.92687425,77.51065798,0,0,0,1,1532,18,3,2,0,1,0,14000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
15-04-2018 15:04,12.9233185,77.6721344,1,1,0,1,1094,10,2,3,3,3,2,21000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-02-2018 15:15,12.97552586,77.75682068,1,1,0,0,965,0,2,2,3,5,2,18000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
15-11-2017 18:53,12.93930789,77.72701931,1,1,1,1,1007,0,2,4,11,13,2,23000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
15-07-2017 14:08,12.93062842,77.53951552,0,0,0,0,650,7,2,2,0,2,0,10000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
02-07-2018 13:34,12.98302766,77.5570472,0,0,0,1,500,0,1,1,0,2,0,8000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-02-2018 21:38,12.95799737,77.71658678,0,1,0,1,850,0,2,2,3,5,1,25000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
31-07-2017 19:20,12.91928596,77.63743109,0,0,0,0,500,6,1,1,1,2,0,10000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-06-2018 19:11,12.96136628,77.63471532,0,0,0,1,500,14,1,0,2,2,1,10000,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
01-04-2018 12:23,12.9246972,77.56436842,0,0,0,0,1100,0,2,2,2,4,3,25000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-04-2018 17:01,12.96338998,77.51488557,0,0,0,0,1000,12,1,2,0,2,0,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-07-2017 17:45,12.9641396,77.7249431,1,1,0,1,1105,6,2,0,4,6,2,20000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-12-2017 14:24,12.99340005,77.69914537,1,1,1,1,1899,1,3,3,8,14,2,38000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-12-2018 14:04,12.9923765,77.7026845,1,1,1,1,1800,8,3,3,4,20,4,36000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-06-2018 19:01,12.96285526,77.51966317,0,0,0,1,1000,10,2,2,2,2,3,9500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
11-02-2017 19:15,12.96240138,77.71460785,0,0,0,1,900,10,2,5,1,1,1,20000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-12-2017 16:00,12.91594505,77.54598999,0,1,1,1,1000,8,2,2,4,4,2,13000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
01-03-2018 17:00,12.94548519,77.55084067,0,0,0,1,700,8,1,2,1,2,1,9500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
13-07-2017 15:38,12.92643273,77.55088195,0,0,0,1,600,10,1,2,0,1,0,9000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-01-2018 16:45,12.96221628,77.64581099,0,0,0,0,1200,2,2,2,3,3,2,30000,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-07-2018 17:41,12.9668142,77.7136319,1,1,1,0,1188,10,2,2,1,4,2,24000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-03-2018 18:09,12.9305277,77.56059256,0,0,0,1,800,7,2,2,2,3,2,13000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
18-07-2018 18:54,12.92207971,77.7231568,1,1,1,1,980,1,2,2,2,4,1,18000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-03-2018 14:55,12.91447694,77.56391128,0,0,0,1,1200,5,2,2,1,3,0,11000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
24-08-2017 18:46,12.96903466,77.57097433,0,1,0,1,1100,2,2,3,4,4,0,21000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
30-11-2017 16:28,12.94326683,77.58563387,0,0,0,1,800,10,1,2,1,2,2,12000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
21-01-2018 18:28,12.97247959,77.63371626,1,1,0,0,1200,8,2,3,2,5,1,30500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-02-2018 22:06,12.9661682,77.7247772,1,1,1,0,1047,1,2,2,4,15,1,24000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
02-11-2018 15:39,12.95545429,77.54442315,0,0,0,1,500,3,1,1,2,2,0,8000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-09-2017 17:04,12.97232309,77.75224606,1,1,0,0,1060,3,2,2,2,5,2,21000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-04-2018 16:12,12.9823561,77.55410318,0,0,0,0,300,5,1,0,1,2,0,9000,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
30-03-2018 13:30,12.94916871,77.70032119,1,1,0,1,1397,4,2,5,3,4,2,36000,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
30-03-2018 21:10,12.98025136,77.50583748,0,0,0,1,1200,4,2,2,1,2,2,14000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
09-04-2017 15:25,12.95523791,77.70508127,0,0,0,1,600,3,1,1,3,3,1,22000,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
21-02-2018 20:40,12.9215078,77.6759389,0,0,0,0,500,3,1,1,4,4,2,10000,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-08-2017 12:39,12.90065765,77.61671448,0,0,0,1,700,12,2,2,2,4,2,12000,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
23-02-2018 10:58,12.90092586,77.59240779,0,0,0,0,600,0,1,1,1,3,1,9000,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-12-2017 19:11,12.9591722,77.697419,1,1,1,0,1386,6,2,3,3,4,2,30000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-03-2018 17:26,12.9716518,77.7130368,1,1,1,0,1285,10,2,2,3,9,2,30500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
09-07-2017 16:18,12.96905804,77.75799561,1,1,1,1,1133,1,2,2,2,4,2,16500,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
23-01-2018 13:22,12.91630184,77.67614094,0,1,0,1,1200,1,2,2,1,4,1,23000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
30-08-2017 15:12,12.90832056,77.58447091,0,0,0,1,700,5,1,1,2,2,1,15000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
